-0.011538,-0.050364
-0.023610,-0.059826
-0.034051,-0.067004
-0.045797,-0.071572
-0.054606,-0.074509
-0.062110,-0.075161
-0.069288,-0.074183
-0.073204,-0.071246
-0.075488,-0.066352
-0.075161,-0.059174
-0.074183,-0.050691
-0.069288,-0.040902
-0.063415,-0.030462
-0.055259,-0.019368
-0.046123,-0.005991
-0.036008,0.006408
-0.024915,0.018806
-0.012843,0.029899
-0.000771,0.040993
0.010649,0.050455
0.023374,0.057959
0.034141,0.064485
0.044908,0.069379
0.053065,0.071663
0.061548,0.072641
0.066442,0.070684
0.070031,0.067421
0.072315,0.060896
0.071336,0.054696
0.068074,0.045887
0.065137,0.035772
0.058285,0.024679
0.050455,0.013586
0.040993,0.000861
0.030878,-0.011211
0.018806,-0.023610
0.007060,-0.035356
-0.004686,-0.046123
-0.017411,-0.055585
-0.028830,-0.062763
-0.039597,-0.068310
-0.049386,-0.072877
-0.057869,-0.075161
-0.064721,-0.075161
-0.070593,-0.073530
-0.073530,-0.068962
-0.074509,-0.063415
-0.073530,-0.055585
-0.070593,-0.045797
-0.066678,-0.036335
-0.060479,-0.024262
-0.051670,-0.012190
-0.043186,-0.000771
-0.032093,0.011628
-0.020673,0.023700
-0.008275,0.034467
0.004450,0.045234
0.015870,0.054044
0.028594,0.060569
0.038709,0.067095
0.048823,0.070358
0.056654,0.071663
0.063506,0.071663
0.067747,0.068400
0.070358,0.065137
0.071663,0.057959
0.070358,0.051434
0.066769,0.040666
0.062853,0.030552
0.054696,0.019785
0.046539,0.007060
0.037077,-0.004686
0.026310,-0.016432
0.014891,-0.029483
0.001187,-0.040250
-0.010233,-0.049712
-0.023284,-0.057542
-0.034051,-0.066026
-0.044165,-0.069288
-0.053301,-0.073530
-0.061458,-0.075814
-0.067983,-0.074509
-0.071899,-0.071246
-0.074183,-0.066678
-0.075161,-0.060479
-0.072877,-0.051670
-0.069288,-0.042534
-0.062763,-0.031440
-0.056237,-0.020673
-0.047102,-0.008275
-0.037313,0.005102
-0.026220,0.016196
-0.014474,0.027942
-0.002402,0.039361
0.010649,0.048497
0.022069,0.056328
0.032836,0.064158
0.042624,0.068074
0.052412,0.070684
0.059264,0.071663
0.065463,0.070358
0.070031,0.067421
0.071663,0.061874
0.072315,0.055023
0.068726,0.046213
0.065137,0.037077
0.058938,0.026637
0.051107,0.014238
0.042624,0.001187
0.031857,-0.010233
0.020111,-0.021652
0.007713,-0.034703
-0.004686,-0.043839
-0.015453,-0.052975
-0.028178,-0.062110
-0.038618,-0.068310
-0.049059,-0.071572
-0.057542,-0.073856
-0.065699,-0.074835
-0.069615,-0.073204
-0.073856,-0.069288
-0.074509,-0.063742
-0.074509,-0.056564
-0.071246,-0.048080
-0.067004,-0.037313
-0.059826,-0.026220
-0.051996,-0.014800
-0.042534,-0.001749
-0.032419,0.010323
-0.020021,0.022395
-0.008601,0.033815
0.004450,0.044255
0.016522,0.052739
0.027942,0.060243
0.038056,0.064811
0.048171,0.070031
0.055675,0.071010
0.062853,0.071010
0.066769,0.069379
0.070358,0.064811
0.070684,0.059264
0.070358,0.050781
0.067747,0.042624
0.062527,0.031857
0.055349,0.019785
0.047845,0.008365
0.036751,-0.004360
0.026310,-0.016105
0.014891,-0.027851
0.002492,-0.038945
-0.008927,-0.048733
-0.021326,-0.058521
-0.032419,-0.065373
-0.043513,-0.070267
-0.053953,-0.072877
-0.060805,-0.075161
-0.067004,-0.074183
-0.070920,-0.070920
-0.074183,-0.066678
-0.075161,-0.060805
-0.072877,-0.052648
-0.069941,-0.041881
-0.064394,-0.032093
-0.056890,-0.020673
-0.048407,-0.009254
-0.038618,0.003797
-0.026546,0.015543
-0.015127,0.026637
-0.002402,0.039035
0.008365,0.047192
0.021742,0.056001
0.032836,0.061874
0.043603,0.067421
0.051760,0.070684
0.058938,0.071663
0.066116,0.070358
0.069705,0.067747
0.071336,0.061874
0.071989,0.055349
0.069705,0.047192
0.065790,0.037404
0.059590,0.025658
0.052412,0.015217
0.042950,0.003471
0.033488,-0.009580
0.022395,-0.021000
0.009670,-0.032746
-0.001749,-0.044165
-0.015453,-0.053627
-0.026220,-0.061132
-0.038618,-0.067657
-0.048080,-0.070920
-0.057542,-0.074509
-0.065373,-0.075488
-0.069941,-0.073856
-0.073856,-0.069288
-0.075488,-0.064068
-0.075488,-0.056237
-0.072877,-0.048080
-0.068962,-0.039271
-0.061458,-0.026873
-0.053301,-0.015453
-0.044491,-0.002076
-0.032419,0.009344
-0.021000,0.021416
-0.009906,0.032183
0.003145,0.043277
0.014891,0.052412
0.027615,0.058938
0.037730,0.064485
0.048171,0.069379
0.056980,0.071989
0.063832,0.071336
0.067747,0.069379
0.072315,0.066442
0.072968,0.059917
0.071010,0.052739
0.068726,0.043929
0.063506,0.032836
0.056328,0.021416
0.048823,0.010323
0.038383,-0.002402
0.028594,-0.015453
0.015870,-0.028504
0.004450,-0.037640
-0.008275,-0.048407
-0.020347,-0.057869
-0.033072,-0.064068
-0.042860,-0.069615
-0.053301,-0.074183
-0.061132,-0.075488
-0.067657,-0.075161
-0.071246,-0.072225
-0.074835,-0.067331
-0.075814,-0.060805
-0.074509,-0.052975
-0.070267,-0.045144
-0.065047,-0.033398
-0.058195,-0.022305
-0.049386,-0.009580
-0.038945,0.002819
-0.028504,0.015217
-0.016432,0.026963
-0.004686,0.037730
0.008691,0.048497
0.020764,0.055675
0.031531,0.063832
0.041645,0.068726
0.052086,0.071336
0.059264,0.072641
0.065137,0.070358
0.070031,0.068074
0.071989,0.062853
0.072641,0.056328
0.070031,0.047518
0.066442,0.038709
0.061222,0.027942
0.053717,0.015543
0.045234,0.004124
0.034794,-0.008927
0.023374,-0.020347
0.010649,-0.031440
-0.001749,-0.042860
-0.014148,-0.053627
-0.025894,-0.061458
-0.036987,-0.066678
-0.047102,-0.071572
-0.055911,-0.073530
-0.064068,-0.074183
-0.069615,-0.073530
-0.073530,-0.070593
-0.075488,-0.065373
-0.074835,-0.057216
-0.072877,-0.049386
-0.067983,-0.039271
-0.061784,-0.028178
-0.054280,-0.017411
-0.045470,-0.004686
-0.034377,0.007060
-0.022631,0.020111
-0.010885,0.031204
0.001513,0.042624
0.013586,0.050781
0.025658,0.058612
0.036751,0.064158
0.045887,0.069379
0.055023,0.071663
0.061874,0.071663
0.067747,0.070031
0.070684,0.067095
0.072641,0.059917
0.071336,0.053391
0.069052,0.043929
0.064485,0.033488
0.057633,0.022395
0.049150,0.010649
0.039035,-0.001749
0.028594,-0.015127
0.016522,-0.026546
0.004450,-0.037313
-0.006970,-0.048080
-0.020021,-0.056890
-0.031767,-0.064394
-0.042208,-0.069288
-0.051996,-0.074183
-0.060479,-0.074835
-0.067331,-0.074835
-0.072551,-0.072225
-0.074835,-0.067657
-0.075161,-0.062110
-0.074183,-0.053953
-0.070593,-0.045144
-0.066026,-0.034051
-0.058521,-0.022305
-0.050364,-0.011538
-0.039271,0.002166
-0.029483,0.013912
-0.017411,0.025984
-0.004360,0.037404
0.007713,0.047192
0.019459,0.054696
0.031531,0.061874
0.041972,0.067747
0.051107,0.071010
0.059917,0.072641
0.065137,0.070684
0.069379,0.067747
0.071989,0.063832
0.071989,0.056328
0.069705,0.048171
0.067421,0.039035
0.061222,0.029247
0.053391,0.016848
0.044582,0.004124
0.034794,-0.007622
0.024026,-0.020347
0.011628,-0.031767
-0.000771,-0.042208
-0.013169,-0.052322
-0.025241,-0.060479
-0.036661,-0.066678
-0.048080,-0.070593
-0.056237,-0.073856
-0.063415,-0.074835
-0.069615,-0.073856
-0.073204,-0.069288
-0.075814,-0.065373
-0.075161,-0.058195
-0.072877,-0.049712
-0.069941,-0.039597
-0.063415,-0.029157
-0.054606,-0.016105
-0.046123,-0.005338
-0.034703,0.007060
-0.023284,0.019459
-0.012190,0.030552
0.001840,0.041319
0.013586,0.049802
0.025658,0.057959
0.036751,0.064485
0.046866,0.068726
0.054696,0.070684
0.061222,0.071663
0.067095,0.068726
0.071010,0.066442
0.072315,0.060569
0.071010,0.053391
0.069052,0.043929
0.063506,0.034141
0.057307,0.023048
0.048823,0.011628
0.040014,-0.000771
0.029247,-0.013169
0.017501,-0.023936
0.004450,-0.036661
-0.007622,-0.046449
-0.018716,-0.055585
-0.030788,-0.062763
-0.040902,-0.068962
-0.050691,-0.073530
-0.059826,-0.074183
-0.066026,-0.075488
-0.070267,-0.072551
-0.073530,-0.067983
-0.075161,-0.061784
-0.072877,-0.054932
-0.070267,-0.045797
-0.065373,-0.034377
-0.058848,-0.023610
-0.050691,-0.011864
-0.040576,0.001513
-0.029809,0.012933
-0.018389,0.025005
-0.006317,0.036425
0.005755,0.046213
0.017827,0.055349
0.029247,0.061874
0.039688,0.066442
0.050455,0.070358
0.058612,0.071663
0.063832,0.071989
0.068726,0.068400
0.071010,0.063832
0.071336,0.057959
0.071010,0.049802
0.066442,0.039688
0.061222,0.029247
0.054370,0.016848
0.045561,0.005102
0.035446,-0.006643
0.025005,-0.019368
0.013259,-0.031114
0.000208,-0.041555
-0.011211,-0.051343
-0.023936,-0.059174
-0.034051,-0.065699
-0.045470,-0.070593
-0.054606,-0.073856
-0.061784,-0.074835
-0.068310,-0.073856
-0.072225,-0.070920
-0.074835,-0.065373
-0.074835,-0.058848
-0.072877,-0.049712
-0.069615,-0.040250
-0.063415,-0.029483
-0.055911,-0.018063
-0.046123,-0.005991
-0.035682,0.006408
-0.025567,0.019132
-0.013822,0.030226
-0.001423,0.040666
0.010323,0.049476
0.023700,0.058285
0.034141,0.064811
0.044582,0.068400
0.053391,0.071989
0.061874,0.072641
0.067095,0.070358
0.071663,0.066442
0.071663,0.061548
0.071663,0.053717
0.069052,0.045887
0.065790,0.035446
0.059264,0.023374
0.050781,0.012933
0.041972,-0.000118
0.031857,-0.012516
0.019459,-0.024915
0.007386,-0.035029
-0.004686,-0.046123
-0.017737,-0.055585
-0.028504,-0.063742
-0.040250,-0.068636
-0.049712,-0.072551
-0.058848,-0.075814
-0.066352,-0.074835
-0.069615,-0.072551
-0.074509,-0.068310
-0.075161,-0.063742
-0.074835,-0.054932
-0.071572,-0.046123
-0.067331,-0.035356
-0.060153,-0.023610
-0.052322,-0.012190
-0.042860,-0.000771
-0.030788,0.011954
-0.020347,0.023374
-0.008927,0.034794
0.005429,0.045561
0.016196,0.054370
0.027942,0.061548
0.038383,0.066442
0.047192,0.071010
0.056328,0.072315
0.062853,0.071336
0.068726,0.068726
0.071010,0.064158
0.071663,0.058612
0.070358,0.050128
0.067095,0.040666
0.061874,0.030552
0.055023,0.018480
0.047518,0.006081
0.036751,-0.007296
0.025984,-0.018063
0.014891,-0.030135
0.002819,-0.040576
-0.009254,-0.051343
-0.022305,-0.058848
-0.034051,-0.066026
-0.044165,-0.071246
-0.051996,-0.074509
-0.061458,-0.074835
-0.068636,-0.073530
-0.072225,-0.070920
-0.074183,-0.067331
-0.075814,-0.059500
-0.074183,-0.049712
-0.070267,-0.041229
-0.064721,-0.029809
-0.057216,-0.019042
-0.048080,-0.006970
-0.037640,0.005429
-0.026873,0.017827
-0.014800,0.028594
-0.002728,0.039361
0.009997,0.048171
0.021090,0.057959
0.033162,0.063506
0.043277,0.068400
0.052739,0.070358
0.060896,0.071663
0.066442,0.070684
0.069705,0.066769
0.071336,0.061222
0.072968,0.054696
0.069052,0.045234
0.065463,0.035446
0.060569,0.024679
0.051760,0.013259
0.043277,0.000861
0.033488,-0.010885
0.020764,-0.023610
0.009344,-0.034377
-0.002728,-0.045144
-0.015127,-0.054280
-0.027525,-0.062110
-0.038292,-0.068962
-0.049059,-0.072225
-0.057216,-0.074183
-0.064068,-0.074183
-0.069941,-0.073204
-0.074183,-0.068636
-0.074183,-0.063415
-0.074835,-0.055585
-0.071899,-0.046775
-0.067004,-0.037313
-0.062110,-0.025567
-0.052975,-0.012190
-0.042860,-0.001097
-0.034703,0.010649
-0.021978,0.022395
-0.009580,0.034467
0.002819,0.044255
0.014238,0.052412
0.026310,0.060569
0.036425,0.065463
0.046866,0.070358
0.055349,0.071663
0.062201,0.071336
0.066769,0.068400
0.070358,0.063506
0.071336,0.058612
0.070684,0.051434
0.067747,0.041645
0.063179,0.030552
0.056654,0.020111
0.048171,0.007060
0.039035,-0.004033
0.027942,-0.016105
0.017175,-0.029157
0.004776,-0.039924
-0.007949,-0.048733
-0.020021,-0.057216
-0.030788,-0.065699
-0.041881,-0.069615
-0.051670,-0.073204
-0.059500,-0.075161
-0.067331,-0.073856
-0.071246,-0.070920
-0.073530,-0.065373
-0.074835,-0.060153
-0.072551,-0.051670
-0.070593,-0.042860
-0.065373,-0.030462
-0.057869,-0.020347
-0.050691,-0.007949
-0.040250,0.005102
-0.029483,0.017175
-0.017084,0.027615
-0.005665,0.038383
0.007386,0.047845
0.018806,0.056654
0.030878,0.062853
0.040340,0.067421
0.050128,0.071336
0.058285,0.071989
0.064158,0.069705
0.068726,0.066769
0.070684,0.061222
0.071663,0.054696
0.070684,0.045234
0.066769,0.036425
0.060896,0.025332
0.054044,0.013912
0.045234,0.001840
0.035446,-0.011211
0.023374,-0.022631
0.012280,-0.034051
-0.000118,-0.044491
-0.011864,-0.053301
-0.023936,-0.060479
-0.035029,-0.067657
-0.046123,-0.071899
-0.054932,-0.074183
-0.063742,-0.075161
-0.067657,-0.072551
-0.071899,-0.069288
-0.074183,-0.063415
-0.074183,-0.056237
-0.072225,-0.046449
-0.068310,-0.036661
-0.061784,-0.026220
-0.056237,-0.014148
-0.046123,-0.002402
-0.036661,0.009670
-0.025567,0.022395
-0.013822,0.033488
-0.001097,0.042624
0.011302,0.052086
0.022721,0.059264
0.033488,0.065137
0.044255,0.069705
0.052739,0.071336
0.059264,0.071989
0.066116,0.069379
0.069052,0.065137
0.071336,0.059264
0.071989,0.051107
0.068726,0.041972
0.064811,0.031531
0.059264,0.020437
0.050455,0.009344
0.041972,-0.004686
0.030226,-0.015453
0.019459,-0.027199
0.008365,-0.038618
-0.004033,-0.048080
-0.015779,-0.058195
-0.028178,-0.064068
-0.039271,-0.068962
-0.049059,-0.071899
-0.057869,-0.073856
-0.064068,-0.073204
-0.069288,-0.070920
-0.073204,-0.067331
-0.075161,-0.060153
-0.073530,-0.052322
-0.071246,-0.043186
-0.066678,-0.032419
-0.060153,-0.021000
-0.053301,-0.009254
-0.043186,0.003471
-0.032746,0.015543
-0.021978,0.026963
-0.008601,0.038056
0.002492,0.047518
0.014891,0.055349
0.026310,0.061874
0.036425,0.067747
0.045887,0.069705
0.055023,0.071010
0.060896,0.070358
0.067095,0.066769
0.070358,0.061548
0.072315,0.055023
0.070358,0.047518
0.068074,0.038383
0.062527,0.027289
0.056001,0.015543
0.048171,0.002819
0.039035,-0.009254
0.029247,-0.021000
0.016522,-0.033724
0.004450,-0.042860
-0.006970,-0.052648
-0.019695,-0.060805
-0.031440,-0.066678
-0.041555,-0.072551
-0.051343,-0.073204
-0.059174,-0.074835
-0.065373,-0.073204
-0.071246,-0.069288
-0.073204,-0.063742
-0.074509,-0.056564
-0.073204,-0.048080
-0.070593,-0.037640
-0.064394,-0.026546
-0.058195,-0.015453
-0.049059,-0.002728
-0.041555,0.009018
-0.031114,0.021416
-0.017411,0.031531
-0.004686,0.041972
0.008039,0.051760
0.018806,0.058938
0.030878,0.065137
0.038383,0.067747
0.050128,0.071010
0.057959,0.070684
0.063179,0.069379
0.068726,0.065137
0.070684,0.059264
0.073294,0.052739
0.071989,0.043277
0.067747,0.032510
0.062853,0.021090
0.055675,0.010323
0.047518,-0.002076
0.038056,-0.014148
0.025984,-0.026220
0.014564,-0.037313
0.003145,-0.047754
-0.008927,-0.056564
-0.020673,-0.063742
-0.031767,-0.069941
-0.043186,-0.072551
-0.053627,-0.074835
-0.061132,-0.074183
-0.067983,-0.072225
-0.072877,-0.067983
-0.075161,-0.062110
-0.075161,-0.053953
-0.073856,-0.044491
-0.070920,-0.034051
-0.065373,-0.022631
-0.059174,-0.010559
-0.049712,0.001840
-0.039924,0.014564
-0.028830,0.025005
-0.016432,0.037730
-0.004686,0.046213
0.008039,0.054370
0.019785,0.061548
0.031531,0.068074
0.042624,0.071336
0.051107,0.071989
0.059590,0.071336
0.064485,0.068400
0.068400,0.063506
0.071010,0.057307
0.071336,0.048497
0.069052,0.039035
0.065463,0.027615
0.059917,0.016848
0.052739,0.004450
0.042950,-0.007622
0.033488,-0.020347
0.022069,-0.031440
0.010323,-0.042860
-0.001749,-0.053301
-0.014148,-0.059826
-0.025241,-0.067004
-0.037313,-0.071572
-0.047754,-0.074835
-0.055911,-0.074835
-0.062763,-0.073856
-0.068962,-0.069615
-0.073204,-0.065373
-0.074835,-0.057869
-0.073204,-0.049059
-0.071572,-0.039597
-0.067004,-0.027851
-0.061132,-0.015779
-0.054280,-0.003381
-0.044491,0.008039
-0.035356,0.020111
-0.023610,0.031204
-0.011211,0.041645
0.001187,0.050455
0.012933,0.057959
0.025332,0.065137
0.035772,0.068074
0.045561,0.071336
0.053717,0.071663
0.061548,0.069705
0.067747,0.065463
0.070358,0.059917
0.071663,0.053391
0.071336,0.043277
0.068400,0.034467
0.062853,0.023048
0.057307,0.010975
0.048823,-0.002076
0.040014,-0.014148
0.029247,-0.026220
0.017175,-0.036661
0.004776,-0.047102
-0.007296,-0.056564
-0.019368,-0.062763
-0.030788,-0.068636
-0.041229,-0.072551
-0.050691,-0.074509
-0.059174,-0.075161
-0.066026,-0.072225
-0.070920,-0.067983
-0.074835,-0.061458
-0.074509,-0.054280
-0.073856,-0.045797
-0.069941,-0.034377
-0.065373,-0.023610
-0.058848,-0.011211
-0.050364,0.000861
-0.040250,0.012607
-0.029157,0.024679
-0.018389,0.035772
-0.005338,0.045561
0.006081,0.053065
0.018806,0.060896
0.030226,0.066442
0.041319,0.069705
0.050128,0.071989
0.057959,0.071010
0.063832,0.069052
0.069052,0.063506
0.070031,0.057959
0.071663,0.049802
0.069705,0.039361
0.067421,0.029247
0.061222,0.016522
0.054044,0.006081
0.045234,-0.007296
0.035446,-0.018716
0.024353,-0.030462
0.012607,-0.041555
-0.000444,-0.051343
-0.013169,-0.059174
-0.024262,-0.066352
-0.035029,-0.070593
-0.045144,-0.073856
-0.054606,-0.074509
-0.062110,-0.073856
-0.069941,-0.070593
-0.073856,-0.066026
-0.074835,-0.058195
-0.074509,-0.051343
-0.072551,-0.040250
-0.068636,-0.030135
-0.062763,-0.017411
-0.053953,-0.005991
-0.046775,0.005429
-0.036661,0.017827
-0.024262,0.029573
-0.012516,0.040340
0.000208,0.049802
0.012933,0.058938
0.023700,0.064485
0.034467,0.068074
0.044908,0.071010
0.054044,0.071663
0.060569,0.070684
0.066442,0.066116
0.070358,0.060896
0.071663,0.054696
0.071336,0.045561
0.069052,0.036099
0.064811,0.023374
0.057633,0.012607
0.050781,0.000208
0.041319,-0.012516
0.030552,-0.023936
0.018153,-0.035682
0.007060,-0.046449
-0.005338,-0.055585
-0.017084,-0.063089
-0.028830,-0.068636
-0.040576,-0.072877
-0.050038,-0.075488
-0.058521,-0.075161
-0.067004,-0.072877
-0.071572,-0.067983
-0.074183,-0.063089
-0.075488,-0.055585
-0.074509,-0.046123
-0.071899,-0.035682
-0.067004,-0.024262
-0.060153,-0.012516
-0.051343,-0.001097
-0.041881,0.011954
-0.031114,0.024026
-0.019368,0.035446
-0.006970,0.044582
0.005755,0.054044
0.018153,0.059917
0.028594,0.066116
0.039688,0.070031
0.049476,0.072315
0.057307,0.071336
0.064158,0.068074
0.068074,0.063506
0.071989,0.057307
0.072315,0.050781
0.069705,0.041645
0.066769,0.030226
0.061874,0.019132
0.054370,0.007060
0.044908,-0.005338
0.037077,-0.017411
0.025332,-0.028830
0.013586,-0.039924
0.000208,-0.049712
-0.011211,-0.058848
-0.023610,-0.066678
-0.034703,-0.070593
-0.045144,-0.075488
-0.053627,-0.075488
-0.061784,-0.073856
-0.068310,-0.071246
-0.071246,-0.066026
-0.074183,-0.060153
-0.075488,-0.050691
-0.073204,-0.041555
-0.069288,-0.031440
-0.062763,-0.019042
-0.056564,-0.005991
-0.047102,0.004776
-0.036987,0.018153
-0.025567,0.028594
-0.013495,0.040340
-0.001749,0.049476
0.010323,0.058285
0.023700,0.064485
0.033815,0.068400
0.044255,0.070684
0.053065,0.071663
0.059264,0.070358
0.065463,0.067095
0.070358,0.060896
0.071663,0.056001
0.071663,0.045561
0.068400,0.035772
0.063832,0.025658
0.058285,0.013586
0.049802,0.000535
0.042298,-0.011538
0.031204,-0.022957
0.019132,-0.035356
0.007060,-0.045144
-0.005991,-0.055259
-0.017737,-0.062437
-0.030135,-0.067331
-0.040250,-0.071899
-0.050038,-0.074509
-0.058848,-0.075814
-0.067004,-0.073530
-0.071899,-0.069941
-0.074509,-0.063415
-0.076466,-0.056237
-0.075161,-0.047102
-0.070920,-0.036335
-0.066352,-0.025894
-0.060153,-0.013169
-0.051670,-0.002402
-0.041881,0.011628
-0.032419,0.022069
-0.020021,0.034794
-0.008601,0.044255
0.005102,0.053391
0.018153,0.060243
0.029247,0.066442
0.040340,0.069705
0.048823,0.071989
0.057307,0.071663
0.064485,0.068400
0.068726,0.065137
0.071336,0.059264
0.071989,0.050781
0.070684,0.040993
0.066769,0.031204
0.061548,0.019459
0.054696,0.008039
0.045887,-0.005012
0.036099,-0.017737
0.025332,-0.028178
0.013259,-0.039597
0.000861,-0.050691
-0.011538,-0.059174
-0.023610,-0.065373
-0.035356,-0.070593
-0.045797,-0.073856
-0.054606,-0.075814
-0.063089,-0.073856
-0.067983,-0.072225
-0.072225,-0.067004
-0.074835,-0.060805
-0.074183,-0.052322
-0.072551,-0.042208
-0.069288,-0.031440
-0.062437,-0.020347
-0.054932,-0.007949
-0.046775,0.004776
-0.036008,0.018153
-0.024589,0.029899
-0.012843,0.040340
-0.000118,0.049476
0.011302,0.057307
0.023374,0.063832
0.035120,0.068726
0.043277,0.071336
0.052739,0.071663
0.060243,0.070358
0.066442,0.067747
0.069379,0.061874
0.071663,0.054696
0.071010,0.047192
0.068400,0.037077
0.065137,0.025332
0.058612,0.013586
0.050781,0.001187
0.041645,-0.010885
0.030878,-0.023610
0.019785,-0.035356
0.008365,-0.045797
-0.003707,-0.053953
-0.016758,-0.062763
-0.029157,-0.067983
-0.039271,-0.071246
-0.049386,-0.074509
-0.058195,-0.074835
-0.065373,-0.073204
-0.070267,-0.069288
-0.073856,-0.062763
-0.073856,-0.055259
-0.074509,-0.046775
-0.070920,-0.036008
-0.066026,-0.024262
-0.059174,-0.013822
-0.051670,0.000208
-0.042534,0.010975
-0.030462,0.022721
-0.019368,0.034141
-0.007949,0.044255
0.005102,0.052739
0.015870,0.060896
0.028268,0.065790
0.039035,0.069379
0.047845,0.070358
0.056001,0.070358
0.062853,0.068074
0.066769,0.064485
0.070358,0.058612
0.071336,0.049802
0.070684,0.040340
0.068400,0.030878
0.061874,0.019132
0.054696,0.008039
0.047845,-0.005665
0.037404,-0.016432
0.025984,-0.027851
0.014238,-0.039271
0.002819,-0.048407
-0.010559,-0.057542
-0.021978,-0.065373
-0.034051,-0.070267
-0.043839,-0.072551
-0.053627,-0.074183
-0.060153,-0.073530
-0.067004,-0.071246
-0.071246,-0.067004
-0.075161,-0.059500
-0.075488,-0.051670
-0.073530,-0.043186
-0.069615,-0.031114
-0.063742,-0.020673
-0.057216,-0.007296
-0.048733,0.003797
-0.038618,0.014891
-0.026546,0.027615
-0.015127,0.038383
-0.003054,0.048171
0.009997,0.056654
0.021742,0.062853
0.033162,0.067421
0.042624,0.071336
0.052086,0.071989
0.060243,0.070684
0.066442,0.067095
0.070684,0.061874
0.071663,0.055675
0.072641,0.046539
0.068726,0.038056
0.066769,0.025984
0.059590,0.014891
0.051760,0.001840
0.042298,-0.010233
0.033162,-0.021000
0.020764,-0.033724
0.009344,-0.044165
-0.003707,-0.053301
-0.015779,-0.062110
-0.027525,-0.067331
-0.039924,-0.072551
-0.049059,-0.075161
-0.056890,-0.074835
-0.065373,-0.073856
-0.069941,-0.069941
-0.073856,-0.064721
-0.075814,-0.057542
-0.075161,-0.049059
-0.072877,-0.037966
